01,02,8d,06,f8,d7,4a,59,57,16,00,00,a0,0f,00,00,00,01,e0,4d,fc,e0,41,02,40,5f,01,20,00,00,00,00,01,80,5d,fe,c0,81,00,00,41,08,00,80,00,04,00,00,d0,7e,15,80,94,82,d8,c0,d4,00,00,00,00,00,00,00
01,02,95,06,38,1a,5a,59,57,16,00,00,a0,0f,00,00,00,01,20,48,fc,60,40,02,80,5e,01,20,00,00,00,00,01,40,5e,fe,80,84,00,00,3c,08,00,80,00,04,00,00,d0,7e,15,80,94,82,40,a9,e3,00,00,00,00,00,00,00
01,02,9e,06,78,5c,69,59,57,16,00,00,a0,0f,00,00,00,01,00,46,fc,80,3f,02,00,5b,01,20,00,00,00,00,01,80,53,fe,40,87,00,c0,3a,08,00,80,00,04,00,00,d0,7e,15,80,94,82,c0,8d,f2,00,00,00,00,00,00,00
01,02,90,06,b8,9e,78,59,57,16,00,00,a0,0f,00,00,00,01,e0,41,fc,a0,3f,02,60,58,01,20,00,00,00,00,01,c0,57,fe,80,82,00,40,38,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,40,72,01,01,00,00,00,00,01,00
01,02,a2,06,f8,e0,87,59,57,16,00,00,a0,0f,00,00,00,01,40,40,fc,00,3f,02,20,58,01,20,00,00,00,00,01,40,5d,fe,c0,80,00,00,35,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,90,5e,10,01,00,00,00,00,00,00
01,02,9a,06,38,23,97,59,57,16,00,00,a0,0f,00,00,00,01,c0,37,fc,20,3d,02,a0,55,01,20,00,00,00,00,01,00,4b,fe,c0,83,00,40,2e,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,28,3f,1f,01,00,00,00,00,00,00
01,02,8d,06,78,65,a6,59,57,16,00,00,a0,0f,00,00,00,01,80,35,fc,a0,3c,02,00,51,01,20,00,00,00,00,01,00,57,fe,40,83,00,00,2f,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,90,27,2e,01,00,00,00,00,00,00
01,02,9c,06,b8,a7,b5,59,57,16,00,00,a0,0f,00,00,00,01,40,2e,fc,e0,3b,02,c0,51,01,20,00,00,00,00,01,40,58,fe,c0,7f,00,00,2b,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,e0,13,3d,01,00,00,00,00,00,00
01,02,9d,06,f8,e9,c4,59,57,16,00,00,a0,0f,00,00,00,01,20,2e,fc,c0,39,02,20,51,01,20,00,00,00,00,01,80,53,fe,40,7f,00,40,2b,08,00,80,00,04,00,00,ce,7e,0f,80,a5,82,78,f4,4b,01,00,00,00,00,00,00
01,02,90,06,38,2c,d4,59,57,16,00,00,a0,0f,00,00,00,01,a0,29,fc,00,39,02,e0,4c,01,20,00,00,00,00,01,00,4f,fe,00,7e,00,c0,20,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,e0,dc,5a,01,00,00,00,00,01,00
01,02,90,06,78,6e,e3,59,57,16,00,00,a0,0f,00,00,00,01,40,25,fc,c0,38,02,60,4c,01,20,00,00,00,00,01,80,51,fe,40,7e,00,80,21,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,60,c1,69,01,00,00,00,00,00,00
01,02,96,06,b8,b0,f2,59,57,16,00,00,a0,0f,00,00,00,01,40,1f,fc,80,36,02,60,4a,01,20,00,00,00,00,01,00,43,fe,00,74,00,40,18,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,c8,a9,78,01,00,00,00,00,00,00
01,02,92,06,f8,f2,01,5a,57,16,00,00,a0,0f,00,00,00,01,20,1e,fc,80,35,02,40,47,01,20,00,00,00,00,01,40,42,fe,40,77,00,80,14,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,30,92,87,01,00,00,00,00,00,00
01,02,98,06,38,35,11,5a,57,16,00,00,a0,0f,00,00,00,01,20,1a,fc,20,35,02,c0,45,01,20,00,00,00,00,01,80,44,fe,00,74,00,40,0d,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,b0,76,96,01,00,00,00,00,00,00
01,02,90,06,78,77,20,5a,57,16,00,00,a0,0f,00,00,00,01,40,18,fc,00,34,02,a0,43,01,20,00,00,00,00,01,80,45,fe,00,6c,00,40,09,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,18,5f,a5,01,00,00,00,00,00,00
01,02,9b,06,b8,b9,2f,5a,57,16,00,00,a0,0f,00,00,00,01,60,12,fc,a0,30,02,c0,41,01,20,00,00,00,00,01,40,43,fe,40,6f,00,00,03,08,00,80,00,04,00,00,cc,7e,14,80,9c,82,80,47,b4,01,00,00,00,00,00,00
01,02,94,06,f8,fb,3e,5a,57,16,00,00,a0,0f,00,00,00,01,60,0f,fc,e0,30,02,a0,40,01,20,00,00,00,00,01,c0,45,fe,80,6d,00,40,05,08,00,80,00,04,00,00,ca,7e,0e,80,9a,82,00,2c,c3,01,00,00,00,00,01,00
01,02,a0,06,38,3e,4e,5a,57,16,00,00,a0,0f,00,00,00,01,40,0e,fc,40,2d,02,20,40,01,20,00,00,00,00,01,40,43,fe,c0,6a,00,00,01,08,00,80,00,04,00,00,ca,7e,0e,80,9a,82,80,10,d2,01,00,00,00,00,00,00
01,02,96,06,78,80,5d,5a,57,16,00,00,a0,0f,00,00,00,01,00,0a,fc,60,2c,02,60,3d,01,20,00,00,00,00,01,80,46,fe,40,63,00,40,ff,07,00,80,00,04,00,00,ca,7e,0e,80,9a,82,d0,fc,e0,01,00,00,00,00,00,00
01,02,9a,06,b8,c2,6c,5a,57,16,00,00,a0,0f,00,00,00,01,60,08,fc,c0,2a,02,80,3c,01,20,00,00,00,00,01,80,47,fe,80,56,00,c0,fd,07,00,80,00,04,00,00,ca,7e,0e,80,9a,82,68,dd,ef,01,00,00,00,00,00,00
01,02,93,06,f8,04,7c,5a,57,16,00,00,a0,0f,00,00,00,01,20,05,fc,40,2a,02,a0,39,01,20,00,00,00,00,01,c0,3c,fe,80,5e,00,80,f4,07,00,80,00,04,00,00,ca,7e,0e,80,9a,82,d0,c5,fe,01,00,00,00,00,00,00
01,02,94,06,38,47,8b,5a,57,16,00,00,a0,0f,00,00,00,01,00,05,fc,80,28,02,80,38,01,20,00,00,00,00,01,40,42,fe,c0,5a,00,40,e9,07,00,80,00,04,00,00,ca,7e,0e,80,9a,82,50,aa,0d,02,00,00,00,00,00,00
01,02,8d,06,78,89,9a,5a,57,16,00,00,a0,0f,00,00,00,01,e0,01,fc,40,25,02,a0,36,01,20,00,00,00,00,01,00,42,fe,c0,56,00,40,eb,07,00,80,00,04,00,00,ca,7e,0e,80,9a,82,b8,92,1c,02,00,00,00,00,00,00
01,02,77,06,a0,cf,a9,5a,57,16,00,00,a0,0f,00,00,00,01,20,ff,fb,00,25,02,a0,35,01,20,00,00,00,00,01,00,3b,fe,40,52,00,c0,e8,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,08,7f,2b,02,00,00,00,00,01,00
01,02,90,06,f8,0d,b9,5a,57,16,00,00,a0,0f,00,00,00,01,c0,fe,fb,e0,24,02,60,33,01,20,00,00,00,00,01,00,3b,fe,40,54,00,80,e5,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,a0,5f,3a,02,00,00,00,00,00,00
01,02,9a,06,38,50,c8,5a,57,16,00,00,a0,0f,00,00,00,01,00,fc,fb,60,22,02,c0,31,01,20,00,00,00,00,01,80,36,fe,c0,51,00,40,e2,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,08,48,49,02,00,00,00,00,00,00
01,02,90,06,78,92,d7,5a,57,16,00,00,a0,0f,00,00,00,01,20,fa,fb,20,20,02,e0,2e,01,20,00,00,00,00,01,00,30,fe,c0,54,00,00,e8,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,70,30,58,02,00,00,00,00,00,00
01,02,93,06,b8,d4,e6,5a,57,16,00,00,a0,0f,00,00,00,01,00,fb,fb,e0,1f,02,80,2e,01,20,00,00,00,00,01,00,2e,fe,00,47,00,00,da,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,f0,14,67,02,00,00,00,00,00,00
01,02,8c,06,f8,16,f6,5a,57,16,00,00,a0,0f,00,00,00,01,e0,f5,fb,20,1f,02,c0,2e,01,20,00,00,00,00,01,80,2e,fe,00,46,00,c0,d5,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,70,f9,75,02,00,00,00,00,00,00
01,02,99,06,38,59,05,5b,57,16,00,00,a0,0f,00,00,00,01,e0,f6,fb,c0,1c,02,40,2c,01,20,00,00,00,00,01,c0,29,fe,00,40,00,80,d8,07,00,80,00,04,00,00,c5,7e,11,80,a1,82,c0,e5,84,02,00,00,00,00,00,00
01,02,a9,06,78,9b,14,5b,57,16,00,00,a0,0f,00,00,00,01,e0,f7,fb,e0,1a,02,40,28,01,20,00,00,00,00,01,c0,32,fe,c0,3f,00,80,d4,07,00,80,00,04,00,00,c0,7e,11,80,94,82,40,ca,93,02,00,00,00,00,01,00
01,02,8d,06,b8,dd,23,5b,57,16,00,00,a0,0f,00,00,00,01,80,f2,fb,80,1a,02,60,26,01,20,00,00,00,00,01,c0,29,fe,c0,3d,00,80,db,07,00,80,00,04,00,00,c0,7e,11,80,94,82,c0,ae,a2,02,00,00,00,00,00,00
01,02,a0,06,f8,1f,33,5b,57,16,00,00,a0,0f,00,00,00,01,e0,f2,fb,a0,18,02,80,25,01,20,00,00,00,00,01,00,27,fe,40,37,00,00,db,07,00,80,00,04,00,00,c0,7e,11,80,94,82,28,97,b1,02,00,00,00,00,00,00
01,02,9f,06,38,62,42,5b,57,16,00,00,a0,0f,00,00,00,01,80,ee,fb,00,19,02,e0,23,01,20,00,00,00,00,01,80,27,fe,80,33,00,c0,d4,07,00,80,00,04,00,00,c0,7e,11,80,94,82,a8,7b,c0,02,00,00,00,00,00,00
01,02,98,06,78,a4,51,5b,57,16,00,00,a0,0f,00,00,00,01,a0,ef,fb,80,17,02,40,21,01,20,00,00,00,00,01,80,21,fe,c0,34,00,80,cf,07,00,80,00,04,00,00,c0,7e,11,80,94,82,f8,67,cf,02,00,00,00,00,00,00
01,02,94,06,b8,e6,60,5b,57,16,00,00,a0,0f,00,00,00,01,e0,ef,fb,60,16,02,40,21,01,20,00,00,00,00,01,40,1a,fe,40,2d,00,c0,ce,07,00,80,00,04,00,00,c0,7e,11,80,94,82,90,48,de,02,00,00,00,00,00,00
01,02,a1,06,e0,2c,70,5b,57,16,00,00,a0,0f,00,00,00,01,40,eb,fb,40,15,02,40,1a,01,20,00,00,00,00,01,c0,17,fe,00,29,00,00,d1,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,f8,30,ed,02,00,00,00,00,01,00
01,02,a3,06,38,6b,7f,5b,57,16,00,00,a0,0f,00,00,00,01,20,ed,fb,20,14,02,c0,1d,01,20,00,00,00,00,01,00,10,fe,c0,2b,00,c0,d5,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,60,19,fc,02,00,00,00,00,00,00
01,02,84,06,78,ad,8e,5b,57,16,00,00,a0,0f,00,00,00,01,40,eb,fb,60,14,02,c0,17,01,20,00,00,00,00,01,00,17,fe,80,23,00,80,d0,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,e0,fd,0a,03,00,00,00,00,00,00
01,02,94,06,b8,ef,9d,5b,57,16,00,00,a0,0f,00,00,00,01,80,e7,fb,20,13,02,e0,16,01,20,00,00,00,00,01,40,19,fe,00,26,00,40,d4,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,48,e6,19,03,00,00,00,00,00,00
01,02,99,06,f8,31,ad,5b,57,16,00,00,a0,0f,00,00,00,01,e0,e7,fb,a0,10,02,e0,13,01,20,00,00,00,00,01,00,09,fe,40,27,00,80,d0,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,b0,ce,28,03,00,00,00,00,00,00
01,02,9a,06,38,74,bc,5b,57,16,00,00,a0,0f,00,00,00,01,c0,e5,fb,40,12,02,a0,13,01,20,00,00,00,00,01,80,05,fe,c0,1c,00,00,cc,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,30,b3,37,03,00,00,00,00,00,00
01,02,98,06,78,b6,cb,5b,57,16,00,00,a0,0f,00,00,00,01,20,e5,fb,c0,10,02,00,11,01,20,00,00,00,00,01,c0,07,fe,00,20,00,40,cd,07,00,80,00,04,00,00,bf,7e,08,80,a1,82,98,9b,46,03,00,00,00,00,00,00
01,02,9a,06,b8,f8,da,5b,57,16,00,00,a0,0f,00,00,00,01,c0,e1,fb,60,0f,02,00,0d,01,20,00,00,00,00,01,80,05,fe,80,18,00,80,d1,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,18,80,55,03,00,00,00,00,01,00
01,02,96,06,f8,3a,ea,5b,57,16,00,00,a0,0f,00,00,00,01,20,e1,fb,c0,0d,02,a0,0c,01,20,00,00,00,00,01,c0,01,fe,40,17,00,40,cf,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,98,64,64,03,00,00,00,00,00,00
01,02,9e,06,38,7d,f9,5b,57,16,00,00,a0,0f,00,00,00,01,a0,df,fb,00,0c,02,40,0b,01,20,00,00,00,00,01,00,f8,fd,00,16,00,80,cd,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,e8,50,73,03,00,00,00,00,00,00
01,02,9c,06,78,bf,08,5c,57,16,00,00,a0,0f,00,00,00,01,80,e1,fb,40,0e,02,a0,09,01,20,00,00,00,00,01,c0,fa,fd,80,18,00,c0,cd,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,68,35,82,03,00,00,00,00,00,00
01,02,9c,06,b8,01,18,5c,57,16,00,00,a0,0f,00,00,00,01,40,dd,fb,60,0b,02,60,05,01,20,00,00,00,00,01,00,f6,fd,c0,13,00,c0,d3,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,e8,19,91,03,00,00,00,00,00,00
01,02,9c,06,f8,43,27,5c,57,16,00,00,a0,0f,00,00,00,01,20,db,fb,00,0b,02,60,02,01,20,00,00,00,00,01,c0,f3,fd,00,12,00,80,d4,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,38,06,a0,03,00,00,00,00,00,00
01,02,98,06,38,86,36,5c,57,16,00,00,a0,0f,00,00,00,01,60,da,fb,e0,08,02,a0,00,01,20,00,00,00,00,01,00,f0,fd,c0,0b,00,00,d5,07,00,80,00,04,00,00,b9,7e,09,80,9d,82,d0,e6,ae,03,00,00,00,00,00,00
01,02,98,06,78,c8,45,5c,57,16,00,00,a0,0f,00,00,00,01,c0,db,fb,00,0a,02,c0,fd,00,20,00,00,00,00,01,80,eb,fd,00,10,00,80,d2,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,38,cf,bd,03,00,00,00,00,01,00
01,02,9c,06,b8,0a,55,5c,57,16,00,00,a0,0f,00,00,00,01,00,db,fb,a0,07,02,80,fb,00,20,00,00,00,00,01,80,e6,fd,80,0f,00,00,d2,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,b8,b3,cc,03,00,00,00,00,00,00
01,02,a2,06,f8,4c,64,5c,57,16,00,00,a0,0f,00,00,00,01,80,d8,fb,e0,06,02,00,fa,00,20,00,00,00,00,01,80,ed,fd,80,0e,00,c0,d7,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,20,9c,db,03,00,00,00,00,00,00
01,02,94,06,38,8f,73,5c,57,16,00,00,a0,0f,00,00,00,01,80,d6,fb,20,05,02,40,f7,00,20,00,00,00,00,01,00,e4,fd,c0,08,00,40,d6,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,88,84,02,00,00,00,00,00,00,00
01,02,9b,06,78,d1,82,5c,57,16,00,00,a0,0f,00,00,00,01,20,d8,fb,20,04,02,40,f6,00,20,00,00,00,00,01,00,e5,fd,00,0e,00,40,db,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,08,69,11,00,00,00,00,00,00,00
01,02,8a,06,b8,13,92,5c,57,16,00,00,a0,0f,00,00,00,01,20,d5,fb,c0,02,02,00,f2,00,20,00,00,00,00,01,00,e0,fd,00,03,00,c0,d7,07,00,80,00,04,00,00,bb,7e,03,80,a3,82,70,51,20,00,00,00,00,00,00,00
01,02,97,06,e0,59,a1,5c,57,16,00,00,a0,0f,00,00,00,01,60,d5,fb,60,03,02,c0,f0,00,20,00,00,00,00,01,40,e1,fd,00,f9,ff,40,d8,07,00,80,00,04,00,00,af,7e,0d,80,a2,82,d8,39,2f,00,00,00,00,00,01,00
01,02,9a,06,38,98,b0,5c,57,16,00,00,a0,0f,00,00,00,01,e0,d0,fb,40,00,02,20,ee,00,20,00,00,00,00,01,40,dd,fd,00,fb,ff,c0,db,07,00,80,00,04,00,00,af,7e,0d,80,a2,82,58,1e,3e,00,00,00,00,00,00,00
01,02,95,06,78,da,bf,5c,57,16,00,00,a0,0f,00,00,00,01,40,cf,fb,60,ff,01,00,e9,00,20,00,00,00,00,01,80,e6,fd,00,ff,ff,c0,df,07,00,80,00,04,00,00,af,7e,0d,80,a2,82,d8,02,4d,00,00,00,00,00,00,00
